ident,iata_code,icao_code,local_code,name,type,latitude_deg,longitude_deg,elevation_ft,country_name,region_name,runway_lengths_ft,runway_surfaces,airtanker_base,index__gacc,gacc
KMDH,MDH,KMDH,MDH,Southern Illinois Airport,medium_airport,37.778099,-89.251999,411.0,United States,Illinois,6506,asphalt,False,51,Eastern Area Coordination Center
KMDQ,,,MDQ,Madison County Executive Airport-Tom Sharp Jr Field,small_airport,34.8614006,-86.55750275,756.0,United States,Alabama,5008,asphalt,False,100,Southern Area Coordination Center
KMDS,XMD,KMDS,MDS,Madison Municipal Airport,small_airport,44.01599884,-97.08589935,1718.0,United States,South Dakota,5000,asphalt,False,119,Rocky Mountain Area Coordination Center
KMDT,MDT,KMDT,MDT,Harrisburg International Airport,medium_airport,40.193501,-76.763397,310.0,United States,Pennsylvania,10001,asphalt,False,51,Eastern Area Coordination Center
KMDW,MDW,KMDW,MDW,Chicago Midway International Airport,large_airport,41.785999,-87.752403,620.0,United States,Illinois,"5141,5507","asphalt,asphalt",False,51,Eastern Area Coordination Center
KMDZ,MDF,KMDZ,MDZ,Taylor County Airport,small_airport,45.10100174,-90.30329895,1478.0,United States,Wisconsin,5001,asphalt,False,51,Eastern Area Coordination Center
KMEI,MEI,KMEI,MEI,Key Field / Meridian Regional Airport,medium_airport,32.3326,-88.7519,297.0,United States,Mississippi,10003,asphalt,False,100,Southern Area Coordination Center
KMEM,MEM,KMEM,MEM,Memphis International Airport,large_airport,35.0424,-89.9767,341.0,United States,Tennessee,8946,asphalt,False,100,Southern Area Coordination Center
KMEV,MEV,KMEV,MEV,Minden-Tahoe Airport,small_airport,39.00030136,-119.7509995,4722.0,United States,Nevada,"5300,7400","asphalt,asphalt",True,118,Great Basin Coordination Center
KMEZ,UMZ,,MEZ,Mena Intermountain Municipal Airport,small_airport,34.545399,-94.202698,1080.0,United States,Arkansas,"5000,6000","asphalt,asphalt",False,100,Southern Area Coordination Center
KMFD,MFD,KMFD,MFD,Mansfield Lahm Regional Airport,medium_airport,40.82139968869999,-82.5166015625,1297.0,United States,Ohio,"6795,9001","asphalt,asphalt",False,51,Eastern Area Coordination Center
KMFE,MFE,KMFE,MFE,McAllen Miller International Airport,medium_airport,26.176141,-98.237965,107.0,United States,Texas,7120,asphalt,False,100,Southern Area Coordination Center
KMFI,MFI,KMFI,MFI,Marshfield Municipal Airport,small_airport,44.6369018555,-90.1893005371,1277.0,United States,Wisconsin,5000,asphalt,False,51,Eastern Area Coordination Center
KMFR,MFR,KMFR,MFR,Rogue Valley International Medford Airport,medium_airport,42.37419891357422,-122.8730010986328,1335.0,United States,Oregon,8800,asphalt,False,90,Northwest Interagency Coordination Center
KMFV,MFV,KMFV,MFV,Accomack County Airport,small_airport,37.646900177,-75.761100769,47.0,United States,Virginia,5004,asphalt,False,100,Southern Area Coordination Center
KMGM,MGM,KMGM,MGM,Montgomery Regional (Dannelly Field) Airport,medium_airport,32.300598,-86.393997,221.0,United States,Alabama,9010,asphalt,False,100,Southern Area Coordination Center
KMGR,MGR,KMGR,MGR,Moultrie Municipal Airport,small_airport,31.0848999023,-83.8032989502,294.0,United States,Georgia,5129,asphalt,False,100,Southern Area Coordination Center
KMGW,MGW,KMGW,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,medium_airport,39.643305,-79.917598,1248.0,United States,West Virginia,5199,asphalt,False,51,Eastern Area Coordination Center
KMGY,MGY,KMGY,MGY,Dayton-Wright Brothers Airport,small_airport,39.5890007019,-84.224899292,957.0,United States,Ohio,5000,asphalt,False,51,Eastern Area Coordination Center
KMHE,MHE,KMHE,MHE,Mitchell Municipal Airport,small_airport,43.7747993469,-98.0385971069,1304.0,United States,South Dakota,"5512,6700","asphalt,asphalt",False,119,Rocky Mountain Area Coordination Center
KMHR,MHR,KMHR,MHR,Sacramento Mather Airport,medium_airport,38.554744,-121.297989,98.0,United States,California,6040,asphalt,False,87,Northern California Geographic Area Coordination Center
KMHT,MHT,KMHT,MHT,Manchester-Boston Regional Airport,medium_airport,42.932598,-71.435699,266.0,United States,New Hampshire,"6850,9250","asphalt,asphalt",False,51,Eastern Area Coordination Center
KMHV,MHV,KMHV,MHV,Mojave Airport,small_airport,35.05939865,-118.1520004,2801.0,United States,California,7050,asphalt,False,96,Southern California Coordination Center
KMIA,MIA,KMIA,MIA,Miami International Airport,large_airport,25.79319953918457,-80.29060363769531,8.0,United States,Florida,"8600,9354,10506,13000","asphalt,asphalt,asphalt,asphalt",False,100,Southern Area Coordination Center
KMIE,MIE,KMIE,MIE,Delaware County Johnson Field,medium_airport,40.242298,-85.395897,937.0,United States,Indiana,6500,asphalt,False,51,Eastern Area Coordination Center
KMIO,MIO,KMIO,MIO,Miami Municipal Airport,small_airport,36.909199,-94.887497,808.0,United States,Oklahoma,5020,asphalt,False,100,Southern Area Coordination Center
KMIV,MIV,KMIV,MIV,Millville Municipal Airport,medium_airport,39.367802,-75.072197,85.0,United States,New Jersey,6002,asphalt,False,51,Eastern Area Coordination Center
KMIW,MIW,KMIW,MIW,Marshalltown Municipal Airport,small_airport,42.112701,-92.917801,974.0,United States,Iowa,5006,asphalt,False,51,Eastern Area Coordination Center
KMJD,,,MJD,Picayune Municipal Airport,small_airport,30.48749924,-89.65119934,55.0,United States,Mississippi,5000,asphalt,False,100,Southern Area Coordination Center
KMJX,MJX,KMJX,MJX,Ocean County Airport,small_airport,39.92750168,-74.29239655,82.0,United States,New Jersey,5949,asphalt,False,51,Eastern Area Coordination Center
KMKC,MKC,KMKC,MKC,Charles B. Wheeler Downtown Airport,medium_airport,39.123199,-94.592796,759.0,United States,Missouri,5050,asphalt,False,51,Eastern Area Coordination Center
KMKE,MKE,KMKE,MKE,General Mitchell International Airport,large_airport,42.947201,-87.896599,723.0,United States,Wisconsin,5868,asphalt,False,51,Eastern Area Coordination Center
KMKG,MKG,KMKG,MKG,Muskegon County Airport,medium_airport,43.169498,-86.238197,629.0,United States,Michigan,"5001,6501","asphalt,asphalt",False,51,Eastern Area Coordination Center
KMKJ,,,MKJ,Mountain Empire Airport,small_airport,36.894901,-81.349899,2558.0,United States,Virginia,5252,asphalt,False,100,Southern Area Coordination Center
KMKL,MKL,KMKL,MKL,McKellar-Sipes Regional Airport,medium_airport,35.599899,-88.915604,434.0,United States,Tennessee,6006,asphalt,False,100,Southern Area Coordination Center
KMKT,MKT,KMKT,MKT,Mankato Regional Airport,small_airport,44.224781,-93.919128,1021.0,United States,Minnesota,5400,asphalt,False,51,Eastern Area Coordination Center
KMKY,MRK,KMKY,MKY,Marco Island Executive Airport,small_airport,25.995001,-81.672501,5.0,United States,Florida,5000,asphalt,False,100,Southern Area Coordination Center
KMLB,MLB,KMLB,MLB,Melbourne Orlando International Airport,medium_airport,28.1028,-80.645302,33.0,United States,Florida,"6000,10181","asphalt,asphalt",False,100,Southern Area Coordination Center
KMLC,MLC,KMLC,MLC,Mc Alester Regional Airport,medium_airport,34.882401,-95.783501,770.0,United States,Oklahoma,5602,grooved concrete,False,100,Southern Area Coordination Center
KMLF,MLF,KMLF,MLF,Milford Municipal-Ben and Judy Briscoe Field,small_airport,38.426601,-113.012001,5039.0,United States,Utah,5000,asphalt,False,118,Great Basin Coordination Center
KMLJ,MLJ,KMLJ,MLJ,Baldwin County Regional Airport,small_airport,33.154202,-83.240701,385.0,United States,Georgia,5500,asphalt,False,100,Southern Area Coordination Center
KMLS,MLS,KMLS,MLS,Miles City Airport - Frank Wiley Field,medium_airport,46.427268,-105.885372,2630.0,United States,Montana,"5624,5680","asphalt,asphalt",False,89,Northern Rockies Coordination Center
KMLU,MLU,KMLU,MLU,Monroe Regional Airport,medium_airport,32.510899,-92.037697,79.0,United States,Louisiana,"5000,5001","asphalt,asphalt",False,100,Southern Area Coordination Center
KMMH,MMH,KMMH,MMH,Mammoth Yosemite Airport,small_airport,37.625381,-118.84306,7135.0,United States,California,7000,asphalt,False,96,Southern California Coordination Center
KMMI,MMI,KMMI,MMI,McMinn County Airport,small_airport,35.39730072,-84.56259918,875.0,United States,Tennessee,5000,asphalt,False,100,Southern Area Coordination Center
KMML,MML,KMML,MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,small_airport,44.45050049,-95.82189941,1183.0,United States,Minnesota,5010,asphalt,False,51,Eastern Area Coordination Center
KMMU,MMU,KMMU,MMU,Morristown Municipal Airport,medium_airport,40.799062,-74.414949,187.0,United States,New Jersey,5999,asphalt,False,51,Eastern Area Coordination Center
KMMV,,,MMV,Mc Minnville Municipal Airport,medium_airport,45.19440079,-123.1360016,163.0,United States,Oregon,5420,asphalt,False,90,Northwest Interagency Coordination Center
KMNF,,,MNF,Mountain View Airport,small_airport,36.992802,-91.7145,1181.0,United States,Missouri,5005,asphalt,False,51,Eastern Area Coordination Center
KMNM,MNM,KMNM,MNM,Menominee–Marinette Twin County Airport,small_airport,45.126701,-87.638397,625.0,United States,Michigan,"5100,6000","asphalt,asphalt",False,51,Eastern Area Coordination Center
KMNN,MNN,KMNN,MNN,Marion Municipal Airport,small_airport,40.6161994934,-83.06349945070001,993.0,United States,Ohio,5000,asphalt,False,51,Eastern Area Coordination Center
KMNZ,,,MNZ,Hamilton Municipal Airport,small_airport,31.665899,-98.148598,1299.0,United States,Texas,5000,asphalt,False,100,Southern Area Coordination Center
KMOB,MOB,KMOB,MOB,Mobile Regional Airport,medium_airport,30.6912,-88.242798,219.0,United States,Alabama,8521,asphalt,False,100,Southern Area Coordination Center
KMOD,MOD,KMOD,MOD,Modesto City Co-Harry Sham Field,medium_airport,37.625801,-120.954002,97.0,United States,California,5911,asphalt,False,96,Southern California Coordination Center
KMOP,MOP,KMOP,MOP,Mount Pleasant Municipal Airport,small_airport,43.6217,-84.737503,755.0,United States,Michigan,5000,asphalt,False,51,Eastern Area Coordination Center
KMOR,MOR,KMOR,MOR,Morristown Regional Airport,small_airport,36.179401,-83.375504,1313.0,United States,Tennessee,5701,asphalt,False,100,Southern Area Coordination Center
KMOT,MOT,KMOT,MOT,Minot International Airport,medium_airport,48.2593994140625,-101.27999877929688,1716.0,United States,North Dakota,6350,asphalt,False,89,Northern Rockies Coordination Center
KMPE,,,MPE,Philadelphia Municipal Airport,small_airport,32.7994,-89.125999,458.0,United States,Mississippi,5000,asphalt,False,100,Southern Area Coordination Center
KMPJ,MPJ,KMPJ,MPJ,Petit Jean Park Airport,small_airport,35.138901,-92.909202,923.0,United States,Arkansas,5853,asphalt,False,100,Southern Area Coordination Center
KMPV,MPV,KMPV,MPV,Edward F Knapp State Airport,medium_airport,44.20349884,-72.56230164,1166.0,United States,Vermont,5002,asphalt,False,51,Eastern Area Coordination Center
KMQB,MQB,KMQB,MQB,Macomb Municipal Airport,small_airport,40.5200996399,-90.6523971558,707.0,United States,Illinois,5101,asphalt,False,51,Eastern Area Coordination Center
KMQS,CTH,KMQS,MQS,Chester County G O Carlson Airport,small_airport,39.97900009,-75.8655014,660.0,United States,Pennsylvania,5400,asphalt,False,51,Eastern Area Coordination Center
KMQY,MQY,KMQY,MQY,Smyrna Airport,medium_airport,36.0089988708,-86.5201034546,543.0,United States,Tennessee,"5546,8036","asphalt,asphalt",False,100,Southern Area Coordination Center
KMRB,MRB,KMRB,MRB,Eastern WV Regional Airport/Shepherd Field,medium_airport,39.40190125,-77.98459625,565.0,United States,West Virginia,"5001,9600","asphalt,asphalt",False,51,Eastern Area Coordination Center
KMRC,MRC,KMRC,MRC,Maury County Airport,small_airport,35.5541000366,-87.17890167239999,681.0,United States,Tennessee,6003,asphalt,False,100,Southern Area Coordination Center
KMRF,MRF,KMRF,MRF,Marfa Municipal Airport,small_airport,30.369593,-104.015893,4849.0,United States,Texas,"5307,6214","asphalt,asphalt",False,100,Southern Area Coordination Center
KMRJ,,,MRJ,Iowa County Airport,small_airport,42.886799,-90.236198,1171.0,United States,Wisconsin,5000,asphalt,False,51,Eastern Area Coordination Center
KMRN,MRN,KMRN,MRN,Foothills Regional Airport,small_airport,35.820202,-81.611397,1270.0,United States,North Carolina,5500,asphalt,False,100,Southern Area Coordination Center
KMRY,MRY,KMRY,MRY,Monterey Peninsula Airport,medium_airport,36.58700180053711,-121.84300231933594,257.0,United States,California,7616,asphalt,False,96,Southern California Coordination Center
KMSL,MSL,KMSL,MSL,Northwest Alabama Regional Airport,medium_airport,34.745123,-87.612981,551.0,United States,Alabama,6693,asphalt,False,100,Southern Area Coordination Center
KMSO,MSO,KMSO,MSO,Missoula International Airport,medium_airport,46.91630173,-114.0910034,3206.0,United States,Montana,9501,asphalt,True,89,Northern Rockies Coordination Center
KMSV,MSV,KMSV,MSV,Sullivan County International Airport,small_airport,41.701596,-74.794997,1403.0,United States,New York,6300,asphalt,False,51,Eastern Area Coordination Center
KMSY,MSY,KMSY,MSY,Louis Armstrong New Orleans International Airport,large_airport,29.993401,-90.258003,4.0,United States,Louisiana,7001,asphalt,False,100,Southern Area Coordination Center
KMTH,MTH,KMTH,MTH,The Florida Keys Marathon Airport,medium_airport,24.726101,-81.051399,5.0,United States,Florida,5008,asphalt,False,100,Southern Area Coordination Center
KMTJ,MTJ,KMTJ,MTJ,Montrose Regional Airport,medium_airport,38.5098,-107.893997,5759.0,United States,Colorado,"7500,10000","asphalt,asphalt",False,119,Rocky Mountain Area Coordination Center
KMTO,MTO,KMTO,MTO,Coles County Memorial Airport,small_airport,39.477901,-88.279198,722.0,United States,Illinois,5799,asphalt,False,51,Eastern Area Coordination Center
KMTV,,,MTV,Blue Ridge Airport,small_airport,36.630699,-80.018303,941.0,United States,Virginia,5002,asphalt,False,100,Southern Area Coordination Center
KMTW,MTW,KMTW,MTW,Manitowoc County Airport,small_airport,44.127116,-87.681983,651.0,United States,Wisconsin,5002,asphalt,False,51,Eastern Area Coordination Center
KMVC,MVC,KMVC,MVC,Monroe County Aeroplex Airport,small_airport,31.458,-87.350996,419.0,United States,Alabama,6016,asphalt,False,100,Southern Area Coordination Center
KMVI,,,MVI,Monte Vista Municipal Airport,small_airport,37.52730178833008,-106.0479965209961,7611.0,United States,Colorado,5900,asphalt,False,119,Rocky Mountain Area Coordination Center
KMVN,MVN,KMVN,MVN,Mount Vernon Outland Airport,small_airport,38.322774,-88.859257,480.0,United States,Illinois,6498,asphalt,False,51,Eastern Area Coordination Center
KMVY,MVY,KMVY,MVY,Martha's Vineyard Airport,small_airport,41.3931007385,-70.6143035889,67.0,United States,Massachusetts,5504,asphalt,False,51,Eastern Area Coordination Center
KMWA,MWA,KMWA,MWA,Veterans Airport of Southern Illinois,medium_airport,37.751208,-89.016568,472.0,United States,Illinois,"5000,8012","asphalt,asphalt",False,51,Eastern Area Coordination Center
KMWL,MWL,KMWL,MWL,Mineral Wells Regional Airport,small_airport,32.781601,-98.060204,974.0,United States,Texas,5996,asphalt,False,100,Southern Area Coordination Center
KMWO,MWO,KMWO,MWO,Middletown Regional Airport,small_airport,39.530998,-84.395302,650.0,United States,Ohio,6100,asphalt,False,51,Eastern Area Coordination Center
KMYL,MYL,KMYL,MYL,McCall Municipal Airport,medium_airport,44.888837,-116.101112,5024.0,United States,Idaho,6107,asphalt,True,118,Great Basin Coordination Center
KMYR,MYR,KMYR,MYR,Myrtle Beach International Airport,medium_airport,33.679699,-78.928299,25.0,United States,South Carolina,9503,asphalt,False,100,Southern Area Coordination Center
KMYV,MYV,KMYV,MYV,Yuba County Airport,medium_airport,39.09780121,-121.5699997,64.0,United States,California,6006,asphalt,False,87,Northern California Geographic Area Coordination Center
KMZJ,MZJ,KMZJ,MZJ,Pinal Airpark,small_airport,32.5106010437,-111.32800293,1893.0,United States,Arizona,"6690,6849","asphalt,asphalt",False,97,Southwest Area Coordination Center
KMZZ,MZZ,KMZZ,MZZ,Marion Municipal Airport,small_airport,40.4898986816,-85.6797027588,859.0,United States,Indiana,6000,asphalt,False,51,Eastern Area Coordination Center
KN24,,,N24,Questa Municipal Nr 2 Airport,small_airport,36.80030059814453,-105.5979995727539,7700.0,United States,New Mexico,6861,asphalt,False,97,Southwest Area Coordination Center
KNEW,NEW,KNEW,NEW,Lakefront Airport,medium_airport,30.042400360107,-90.028297424316,8.0,United States,Louisiana,6880,asphalt,False,100,Southern Area Coordination Center
KNVD,NVD,KNVD,NVD,Nevada Municipal Airport,small_airport,37.8521,-94.304901,892.0,United States,Missouri,5901,asphalt,False,51,Eastern Area Coordination Center
KNYL,YUM,KNYL,NYL,Yuma International Airport / Marine Corps Air Station Yuma,medium_airport,32.650938,-114.609375,213.0,United States,Arizona,"5710,6145,9239","asphalt,asphalt,asphalt",False,97,Southwest Area Coordination Center
